national,work_type,state,lot_size,price,unit,notes,source,last_updated,tier,tier_label,tier_note,region_override
Assurant,Winterization - Wet (1 unit),Indiana,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Indiana,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Indiana,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Indiana,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Iowa,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Iowa,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Iowa,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Iowa,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Iowa,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Iowa,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Kansas,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Kansas,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Kansas,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Kansas,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Kansas,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Kansas,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Kentucky,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Kentucky,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Kentucky,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Kentucky,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Kentucky,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Kentucky,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Louisiana,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Louisiana,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Louisiana,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Louisiana,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Louisiana,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Louisiana,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Maine,,100.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Maine,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Maine,,120.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Maine,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Maine,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Maine,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Maryland,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Maryland,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Maryland,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Maryland,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Maryland,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Maryland,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Massachusetts,,100.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Massachusetts,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Massachusetts,,120.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Massachusetts,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Massachusetts,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Massachusetts,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Michigan,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Michigan,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Michigan,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Michigan,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Michigan,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Michigan,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Minnesota,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Minnesota,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Minnesota,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Minnesota,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Minnesota,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Minnesota,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Mississippi,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Mississippi,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Mississippi,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Mississippi,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Mississippi,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Mississippi,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Missouri,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Missouri,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Missouri,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Missouri,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Missouri,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Missouri,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Montana,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Montana,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Montana,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Montana,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Montana,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Montana,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Nebraska,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Nebraska,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Nebraska,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Nebraska,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Nebraska,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Nebraska,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Nevada,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Nevada,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Nevada,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Nevada,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Nevada,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Nevada,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),New Hampshire,,100.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),New Hampshire,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),New Hampshire,,120.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),New Hampshire,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),New Hampshire,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),New Hampshire,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),New Jersey,,100.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),New Jersey,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),New Jersey,,120.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),New Jersey,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),New Jersey,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),New Jersey,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),New Mexico,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),New Mexico,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),New Mexico,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),New Mexico,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),New Mexico,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),New Mexico,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),New York,,100.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),New York,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
